product_id,post_title,price,z_score
6042,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,8.5,-0.8631577586412965
6101,Stéphane Tissot Arbois Blanc La Mailloche 2016,36.9,0.1580904204735729
4086,Rimauresq Côtes de Provence Blanc Cru Classé 2019,16.4,-0.5790781595213152
4225,Pierre Martin Sancerre Chavignol Blanc 2019,16.9,-0.5610984380580253
4867,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,9.9,-0.8128145385440846
5914,Darnley's London Dry Gin Spiced,36.0,0.12572692183965103
6618,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,13.5,-0.683360544008397
4101,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,15.8,-0.6006538252772631
4618,Alphonse Mellot Sancerre Rouge La Moussière 2014,30.6,-0.06845406996388041
4620,Bernard Baudry Chinon Rouge Les Granges 2018,11.9,-0.7408956526909248
4648,Bernard Baudry Chinon Blanc La Croix Boissée 2018,24.3,-0.2949985604013339
4154,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,9.8,-0.8164104828367426
5753,Château de la Selve Vin de France Petite Selve 2019,10.1,-0.8056226499587685
4210,Lucien Boillot Nuits-Saint-Georges 1er Cru Les Pruliers 2017,79.8,1.700750522023851
4757,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,26.5,-0.2158877859628581
5690,Domaine Hauvette IGP Alpilles Dolia 2012,44.6,0.43497813100823834
4053,Clos du Mont-Olivet Châteauneuf-du-Pape 2012,44.3,0.4241902981302642
5389,Australie Maverick Breechens Blend 2012,16.1,-0.589865992399289
5899,Stéphane Tissot Arbois Blanc Les Bruyères 2015,28.1,-0.15835267728033017
4596,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,43.9,0.40980652095963227
4789,Maurice Schoech Pinot Noir 2018,11.1,-0.7696632070321886
5448,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,7.2,-0.9099050344458504
5743,Domaine Clerget Vosne-Romanée Les Violettes 2015,57.0,0.8808752232978292
5894,Thevenet Quintaine Viré-Clessé Emilian Gillet 2017,15.4,-0.6150376024478952
7338,Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019,16.3,-0.5826741038139731
4601,Catherine et Claude Maréchal Bourgogne Aligoté 2018,16.1,-0.589865992399289
4657,Thierry Germain Saumur-Champigny Outre Terre 2014,43.0,0.3774430223257104
5446,Parcé Frères Banyuls Rimage 2018,16.2,-0.5862700481066312
4192,Château de La Liquière Faugères Cistus Rouge 2017,17.8,-0.5287349394241033
6920,Château Jean Faure Saint-Emilion Grand Cru 2015,50.5,0.6471388442750597
5003,David Duband Morey-Saint-Denis 2017,48.7,0.582411847007216
5693,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,13.0,-0.7013402654716868
5697,Planeta Sicilia Noto Santa Cecilia 2016,29.9,-0.09362568001248645
4072,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,32.0,-0.01811084986666859
4139,Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013,77.4,1.6144478590000595
4264,Chermette Domaine du Vissoux Moulin à Vent Les Trois Roches 2018,17.8,-0.5287349394241033
4671,Domaine Pellé Menetou Salon Rouge Les Cris 2015,21.9,-0.38130122342512573
4307,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,10.9,-0.7768550956175048
4633,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,52.4,0.7154617858355615
5608,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,30.5,-0.07205001425653845
5760,Huile d'Olive Extra Vierge Planeta 50cl,13.1,-0.6977443211790288
5902,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,35.1,0.09336342320572918
4094,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,13.7,-0.6761686554230809
4613,Gilbert Picq Chablis 2017,16.9,-0.5610984380580253
5016,Château Tour Des Gendres Bergerac Blanc Cuvée Des Conti 2017,9.3,-0.8343902043000325
4712,Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut,15.8,-0.6006538252772631
5817,Maison Trimbach Riesling Grand Cru Geisberg 2012,57.6,0.9024508890537771
